"ROWID","CREATORID","CREATEDTIME","MODIFIEDTIME","FIRNumber","UnitId","DistrictId","DateOfFIR","CrimeType","Status","Latitude","Longitude"
"48211000000078451","48211000000013007","2026-07-22 09:29:27:609","2026-07-22 09:29:27:609","FIR/2026/03199","48211000000072947","48211000000048016","2026-02-28","Burglary","Under Investigation","15.88086","75.172397"
"48211000000078452","48211000000013007","2026-07-22 09:29:27:611","2026-07-22 09:29:27:611","FIR/2026/03200","48211000000072947","48211000000048016","2025-10-24","Assault","Under Investigation","15.899561","75.180165"
"48211000000078453","48211000000013007","2026-07-22 09:29:27:612","2026-07-22 09:29:27:612","FIR/2026/03201","48211000000072947","48211000000048016","2025-12-13","Cybercrime","Closed","15.889541","75.164346"
"48211000000078454","48211000000013007","2026-07-22 09:29:27:614","2026-07-22 09:29:27:614","FIR/2026/03202","48211000000072947","48211000000048016","2025-12-24","Theft","Under Investigation","15.917322","75.163649"
"48211000000078455","48211000000013007","2026-07-22 09:29:27:615","2026-07-22 09:29:27:615","FIR/2026/03203","48211000000072947","48211000000048016","2026-03-23","Robbery","Under Investigation","15.881095","75.168574"
"48211000000078456","48211000000013007","2026-07-22 09:29:27:617","2026-07-22 09:29:27:617","FIR/2026/03204","48211000000072947","48211000000048016","2026-02-13","Extortion","Closed","15.897067","75.184226"
"48211000000078457","48211000000013007","2026-07-22 09:29:27:619","2026-07-22 09:29:27:619","FIR/2026/03205","48211000000072947","48211000000048016","2026-01-21","Cybercrime","Chargesheeted","15.892997","75.175692"
"48211000000078458","48211000000013007","2026-07-22 09:29:27:621","2026-07-22 09:29:27:621","FIR/2026/03206","48211000000072947","48211000000048016","2025-12-24","Chain Snatching","Chargesheeted","15.89278","75.180871"
"48211000000078459","48211000000013007","2026-07-22 09:29:27:622","2026-07-22 09:29:27:622","FIR/2026/03207","48211000000072947","48211000000048016","2025-09-30","Chain Snatching","Chargesheeted","15.892141","75.166141"
"48211000000078460","48211000000013007","2026-07-22 09:29:27:624","2026-07-22 09:29:27:624","FIR/2026/03208","48211000000072947","48211000000048016","2025-11-08","Theft","Under Investigation","15.923773","75.209456"
"48211000000078461","48211000000013007","2026-07-22 09:29:27:625","2026-07-22 09:29:27:625","FIR/2026/03209","48211000000072947","48211000000048016","2025-09-26","Robbery","Chargesheeted","15.885619","75.182938"
"48211000000078462","48211000000013007","2026-07-22 09:29:27:627","2026-07-22 09:29:27:627","FIR/2026/03210","48211000000072947","48211000000048016","2026-03-07","Theft","Chargesheeted","15.88798","75.169896"
"48211000000078463","48211000000013007","2026-07-22 09:29:27:628","2026-07-22 09:29:27:628","FIR/2026/03211","48211000000072947","48211000000048016","2025-08-20","Vehicle Theft","Under Investigation","15.876927","75.169248"
"48211000000078464","48211000000013007","2026-07-22 09:29:27:630","2026-07-22 09:29:27:630","FIR/2026/03212","48211000000072947","48211000000048016","2026-04-04","Assault","Chargesheeted","15.882218","75.175279"
"48211000000078465","48211000000013007","2026-07-22 09:29:27:631","2026-07-22 09:29:27:631","FIR/2026/03213","48211000000072947","48211000000048016","2026-01-07","Assault","Chargesheeted","15.861059","75.150849"
"48211000000078466","48211000000013007","2026-07-22 09:29:27:632","2026-07-22 09:29:27:632","FIR/2026/03214","48211000000072947","48211000000048016","2026-05-25","Robbery","Under Investigation","15.850332","75.188992"
"48211000000078467","48211000000013007","2026-07-22 09:29:27:634","2026-07-22 09:29:27:634","FIR/2026/03215","48211000000072947","48211000000048016","2025-12-13","Domestic Violence","Closed","15.900566","75.131997"
"48211000000078468","48211000000013007","2026-07-22 09:29:27:635","2026-07-22 09:29:27:635","FIR/2026/03216","48211000000072947","48211000000048016","2025-11-15","Chain Snatching","Under Investigation","15.89502","75.196927"
"48211000000078469","48211000000013007","2026-07-22 09:29:27:636","2026-07-22 09:29:27:636","FIR/2026/03217","48211000000072947","48211000000048016","2026-05-19","Assault","Under Investigation","15.878793","75.170138"
"48211000000078470","48211000000013007","2026-07-22 09:29:27:638","2026-07-22 09:29:27:638","FIR/2026/03218","48211000000072947","48211000000048016","2026-01-10","Extortion","Closed","15.894262","75.180626"
"48211000000078471","48211000000013007","2026-07-22 09:29:27:639","2026-07-22 09:29:27:639","FIR/2026/03219","48211000000072947","48211000000048016","2026-07-14","Assault","Under Investigation","15.869729","75.202502"
"48211000000078472","48211000000013007","2026-07-22 09:29:27:641","2026-07-22 09:29:27:641","FIR/2026/03220","48211000000072947","48211000000048016","2026-07-12","Cybercrime","Chargesheeted","15.881363","75.178924"
"48211000000078473","48211000000013007","2026-07-22 09:29:27:642","2026-07-22 09:29:27:642","FIR/2026/03221","48211000000072947","48211000000048016","2025-08-01","Cybercrime","Closed","15.89689","75.17836"
"48211000000078474","48211000000013007","2026-07-22 09:29:27:644","2026-07-22 09:29:27:644","FIR/2026/03222","48211000000072947","48211000000048016","2025-09-30","Theft","Under Investigation","15.877565","75.176549"
"48211000000078475","48211000000013007","2026-07-22 09:29:27:646","2026-07-22 09:29:27:646","FIR/2026/03223","48211000000072947","48211000000048016","2026-04-14","Assault","Closed","15.882002","75.180972"
"48211000000078476","48211000000013007","2026-07-22 09:29:27:647","2026-07-22 09:29:27:647","FIR/2026/03224","48211000000072947","48211000000048016","2025-12-05","Burglary","Chargesheeted","15.900025","75.156511"
"48211000000078477","48211000000013007","2026-07-22 09:29:27:648","2026-07-22 09:29:27:648","FIR/2026/03225","48211000000072947","48211000000048016","2025-10-11","Chain Snatching","Chargesheeted","15.881711","75.178227"
"48211000000078478","48211000000013007","2026-07-22 09:29:27:650","2026-07-22 09:29:27:650","FIR/2026/03226","48211000000072947","48211000000048016","2025-12-05","Theft","Under Investigation","15.866921","75.186206"
"48211000000078479","48211000000013007","2026-07-22 09:29:27:651","2026-07-22 09:29:27:651","FIR/2026/03227","48211000000072947","48211000000048016","2025-09-27","Theft","Chargesheeted","15.893782","75.161312"
"48211000000078480","48211000000013007","2026-07-22 09:29:27:652","2026-07-22 09:29:27:652","FIR/2026/03228","48211000000072947","48211000000048016","2026-05-21","Assault","Closed","15.895991","75.162442"
"48211000000078481","48211000000013007","2026-07-22 09:29:27:654","2026-07-22 09:29:27:654","FIR/2026/03229","48211000000072947","48211000000048016","2026-01-14","Theft","Chargesheeted","15.882694","75.165889"
"48211000000078482","48211000000013007","2026-07-22 09:29:27:655","2026-07-22 09:29:27:655","FIR/2026/03230","48211000000072947","48211000000048016","2026-04-13","Cybercrime","Under Investigation","15.878356","75.163023"
"48211000000078483","48211000000013007","2026-07-22 09:29:27:657","2026-07-22 09:29:27:657","FIR/2026/03231","48211000000072947","48211000000048016","2026-05-13","Vehicle Theft","Closed","15.9124","75.169047"
"48211000000078484","48211000000013007","2026-07-22 09:29:27:658","2026-07-22 09:29:27:658","FIR/2026/03232","48211000000072947","48211000000048016","2026-06-05","Chain Snatching","Under Investigation","15.889823","75.170015"
"48211000000078485","48211000000013007","2026-07-22 09:29:27:659","2026-07-22 09:29:27:659","FIR/2026/03233","48211000000072947","48211000000048016","2025-12-28","Theft","Under Investigation","15.889996","75.182256"
"48211000000078486","48211000000013007","2026-07-22 09:29:27:661","2026-07-22 09:29:27:661","FIR/2026/03234","48211000000072947","48211000000048016","2026-03-21","Burglary","Under Investigation","15.855984","75.19467"
"48211000000078487","48211000000013007","2026-07-22 09:29:27:662","2026-07-22 09:29:27:662","FIR/2026/03235","48211000000072947","48211000000048016","2025-11-26","Theft","Chargesheeted","15.844419","75.173634"
"48211000000078488","48211000000013007","2026-07-22 09:29:27:664","2026-07-22 09:29:27:664","FIR/2026/03236","48211000000072947","48211000000048016","2025-09-04","Cybercrime","Under Investigation","15.890188","75.173029"
"48211000000078489","48211000000013007","2026-07-22 09:29:27:665","2026-07-22 09:29:27:665","FIR/2026/03237","48211000000072947","48211000000048016","2026-03-10","Theft","Under Investigation","15.888102","75.167934"
"48211000000078490","48211000000013007","2026-07-22 09:29:27:666","2026-07-22 09:29:27:666","FIR/2026/03238","48211000000072947","48211000000048016","2026-05-24","Burglary","Under Investigation","15.893294","75.179598"
"48211000000078491","48211000000013007","2026-07-22 09:29:27:668","2026-07-22 09:29:27:668","FIR/2026/03239","48211000000072947","48211000000048016","2025-11-01","Assault","Under Investigation","15.893017","75.166404"
"48211000000078492","48211000000013007","2026-07-22 09:29:27:669","2026-07-22 09:29:27:669","FIR/2026/03240","48211000000072947","48211000000048016","2026-06-24","Assault","Closed","15.852598","75.163772"
"48211000000078493","48211000000013007","2026-07-22 09:29:27:671","2026-07-22 09:29:27:671","FIR/2026/03241","48211000000072947","48211000000048016","2025-10-27","Robbery","Chargesheeted","15.891594","75.183189"
"48211000000078494","48211000000013007","2026-07-22 09:29:27:672","2026-07-22 09:29:27:672","FIR/2026/03242","48211000000072947","48211000000048016","2026-01-02","Domestic Violence","Under Investigation","15.885584","75.174232"
"48211000000078495","48211000000013007","2026-07-22 09:29:27:673","2026-07-22 09:29:27:673","FIR/2026/03243","48211000000072947","48211000000048016","2025-11-23","Cybercrime","Under Investigation","15.895887","75.16751"
"48211000000078496","48211000000013007","2026-07-22 09:29:27:675","2026-07-22 09:29:27:675","FIR/2026/03244","48211000000072947","48211000000048016","2026-05-19","Theft","Chargesheeted","15.885504","75.164982"
"48211000000078497","48211000000013007","2026-07-22 09:29:27:676","2026-07-22 09:29:27:676","FIR/2026/03245","48211000000072947","48211000000048016","2025-09-25","Cybercrime","Chargesheeted","15.885159","75.164982"
"48211000000078498","48211000000013007","2026-07-22 09:29:27:678","2026-07-22 09:29:27:678","FIR/2026/03246","48211000000072947","48211000000048016","2026-02-19","Fraud","Closed","15.875102","75.183614"
"48211000000078499","48211000000013007","2026-07-22 09:29:27:679","2026-07-22 09:29:27:679","FIR/2026/03247","48211000000072947","48211000000048016","2025-12-11","Cybercrime","Under Investigation","15.905678","75.150241"
"48211000000078500","48211000000013007","2026-07-22 09:29:27:680","2026-07-22 09:29:27:680","FIR/2026/03248","48211000000072947","48211000000048016","2025-08-11","Vehicle Theft","Chargesheeted","15.886445","75.162186"
"48211000000078501","48211000000013007","2026-07-22 09:29:27:682","2026-07-22 09:29:27:682","FIR/2026/03249","48211000000072947","48211000000048016","2025-12-25","Vehicle Theft","Under Investigation","15.866101","75.191402"
"48211000000078502","48211000000013007","2026-07-22 09:29:27:683","2026-07-22 09:29:27:683","FIR/2026/03250","48211000000072947","48211000000048016","2026-05-29","Chain Snatching","Under Investigation","15.889535","75.17574"
"48211000000078503","48211000000013007","2026-07-22 09:29:27:684","2026-07-22 09:29:27:684","FIR/2026/03251","48211000000072947","48211000000048016","2026-02-07","Assault","Under Investigation","15.888338","75.155074"
"48211000000078504","48211000000013007","2026-07-22 09:29:27:686","2026-07-22 09:29:27:686","FIR/2026/03252","48211000000072947","48211000000048016","2026-02-10","Fraud","Chargesheeted","15.892984","75.176342"
"48211000000078505","48211000000013007","2026-07-22 09:29:27:687","2026-07-22 09:29:27:687","FIR/2026/03253","48211000000072947","48211000000048016","2026-05-07","Cybercrime","Chargesheeted","15.89668","75.174211"
"48211000000078506","48211000000013007","2026-07-22 09:29:27:688","2026-07-22 09:29:27:688","FIR/2026/03254","48211000000072947","48211000000048016","2026-02-24","Cybercrime","Chargesheeted","15.890227","75.180069"
"48211000000078507","48211000000013007","2026-07-22 09:29:27:690","2026-07-22 09:29:27:690","FIR/2026/03255","48211000000072947","48211000000048016","2025-09-08","Robbery","Under Investigation","15.884256","75.175352"
"48211000000078508","48211000000013007","2026-07-22 09:29:27:691","2026-07-22 09:29:27:691","FIR/2026/03256","48211000000072947","48211000000048016","2026-03-06","Fraud","Under Investigation","15.8736","75.177616"
"48211000000078509","48211000000013007","2026-07-22 09:29:27:693","2026-07-22 09:29:27:693","FIR/2026/03257","48211000000072947","48211000000048016","2026-01-27","Domestic Violence","Under Investigation","15.878802","75.16374"
"48211000000078510","48211000000013007","2026-07-22 09:29:27:694","2026-07-22 09:29:27:694","FIR/2026/03258","48211000000072947","48211000000048016","2026-05-08","Assault","Chargesheeted","15.864423","75.20464"
"48211000000078511","48211000000013007","2026-07-22 09:29:27:695","2026-07-22 09:29:27:695","FIR/2026/03259","48211000000072947","48211000000048016","2025-09-14","Robbery","Under Investigation","15.914142","75.207189"
"48211000000078512","48211000000013007","2026-07-22 09:29:27:697","2026-07-22 09:29:27:697","FIR/2026/03260","48211000000072947","48211000000048016","2025-10-20","Chain Snatching","Chargesheeted","15.908294","75.16106"
"48211000000078513","48211000000013007","2026-07-22 09:29:27:698","2026-07-22 09:29:27:698","FIR/2026/03261","48211000000072947","48211000000048016","2026-02-04","Vehicle Theft","Under Investigation","15.903838","75.145935"
"48211000000078514","48211000000013007","2026-07-22 09:29:27:700","2026-07-22 09:29:27:700","FIR/2026/03262","48211000000072947","48211000000048016","2025-10-20","Domestic Violence","Chargesheeted","15.878812","75.141633"
"48211000000078515","48211000000013007","2026-07-22 09:29:27:701","2026-07-22 09:29:27:701","FIR/2026/03263","48211000000072947","48211000000048016","2025-12-22","Cybercrime","Under Investigation","15.897926","75.163607"
"48211000000078516","48211000000013007","2026-07-22 09:29:27:702","2026-07-22 09:29:27:702","FIR/2026/03264","48211000000072947","48211000000048016","2026-06-30","Burglary","Under Investigation","15.874673","75.173074"
"48211000000078517","48211000000013007","2026-07-22 09:29:27:704","2026-07-22 09:29:27:704","FIR/2026/03265","48211000000072947","48211000000048016","2026-06-01","Assault","Under Investigation","15.846646","75.15888"
"48211000000078518","48211000000013007","2026-07-22 09:29:27:705","2026-07-22 09:29:27:705","FIR/2026/03266","48211000000072947","48211000000048016","2026-05-19","Vehicle Theft","Under Investigation","15.881634","75.196898"
"48211000000078519","48211000000013007","2026-07-22 09:29:27:706","2026-07-22 09:29:27:706","FIR/2026/03267","48211000000072947","48211000000048016","2025-10-30","Fraud","Under Investigation","15.87203","75.177739"
"48211000000078520","48211000000013007","2026-07-22 09:29:27:708","2026-07-22 09:29:27:708","FIR/2026/03268","48211000000072947","48211000000048016","2025-09-06","Cybercrime","Under Investigation","15.874765","75.154487"
"48211000000078521","48211000000013007","2026-07-22 09:29:27:709","2026-07-22 09:29:27:709","FIR/2026/03269","48211000000072947","48211000000048016","2026-07-12","Domestic Violence","Under Investigation","15.884026","75.169598"
"48211000000078522","48211000000013007","2026-07-22 09:29:27:710","2026-07-22 09:29:27:710","FIR/2026/03270","48211000000072947","48211000000048016","2025-10-10","Extortion","Under Investigation","15.889646","75.183164"
"48211000000078523","48211000000013007","2026-07-22 09:29:27:712","2026-07-22 09:29:27:712","FIR/2026/03271","48211000000072947","48211000000048016","2025-11-09","Assault","Closed","15.880808","75.173699"
"48211000000078524","48211000000013007","2026-07-22 09:29:27:713","2026-07-22 09:29:27:713","FIR/2026/03272","48211000000072947","48211000000048016","2025-12-18","Domestic Violence","Closed","15.864563","75.154702"
"48211000000078525","48211000000013007","2026-07-22 09:29:27:715","2026-07-22 09:29:27:715","FIR/2026/03273","48211000000072947","48211000000048016","2026-02-23","Theft","Closed","15.874095","75.165779"
"48211000000078526","48211000000013007","2026-07-22 09:29:27:716","2026-07-22 09:29:27:716","FIR/2026/03274","48211000000072947","48211000000048016","2026-06-19","Theft","Chargesheeted","15.886534","75.171214"
"48211000000078527","48211000000013007","2026-07-22 09:29:27:718","2026-07-22 09:29:27:718","FIR/2026/03275","48211000000072947","48211000000048016","2025-10-21","Theft","Chargesheeted","15.876653","75.172076"
"48211000000078528","48211000000013007","2026-07-22 09:29:27:719","2026-07-22 09:29:27:719","FIR/2026/03276","48211000000072947","48211000000048016","2026-06-04","Vehicle Theft","Under Investigation","15.880248","75.183509"
"48211000000078529","48211000000013007","2026-07-22 09:29:27:720","2026-07-22 09:29:27:720","FIR/2026/03277","48211000000072947","48211000000048016","2025-10-29","Assault","Chargesheeted","15.881569","75.192358"
"48211000000078530","48211000000013007","2026-07-22 09:29:27:722","2026-07-22 09:29:27:722","FIR/2026/03278","48211000000072947","48211000000048016","2025-12-30","Theft","Under Investigation","15.874735","75.16179"
"48211000000078531","48211000000013007","2026-07-22 09:29:27:723","2026-07-22 09:29:27:723","FIR/2026/03279","48211000000072947","48211000000048016","2026-02-20","Robbery","Under Investigation","15.892667","75.178457"
"48211000000078532","48211000000013007","2026-07-22 09:29:27:725","2026-07-22 09:29:27:725","FIR/2026/03280","48211000000072947","48211000000048016","2025-11-29","Extortion","Under Investigation","15.863191","75.204228"
"48211000000078533","48211000000013007","2026-07-22 09:29:27:726","2026-07-22 09:29:27:726","FIR/2026/03281","48211000000072947","48211000000048016","2026-03-25","Chain Snatching","Under Investigation","15.855185","75.187538"
"48211000000078534","48211000000013007","2026-07-22 09:29:27:727","2026-07-22 09:29:27:727","FIR/2026/03282","48211000000072947","48211000000048016","2026-02-11","Theft","Under Investigation","15.879764","75.182987"
"48211000000078535","48211000000013007","2026-07-22 09:29:27:729","2026-07-22 09:29:27:729","FIR/2026/03283","48211000000072947","48211000000048016","2025-10-19","Cybercrime","Under Investigation","15.887466","75.17454"
"48211000000078536","48211000000013007","2026-07-22 09:29:27:730","2026-07-22 09:29:27:730","FIR/2026/03284","48211000000072947","48211000000048016","2025-08-19","Assault","Under Investigation","15.907851","75.171903"
"48211000000078537","48211000000013007","2026-07-22 09:29:27:732","2026-07-22 09:29:27:732","FIR/2026/03285","48211000000072947","48211000000048016","2026-03-15","Theft","Under Investigation","15.897002","75.174764"
"48211000000078538","48211000000013007","2026-07-22 09:29:27:733","2026-07-22 09:29:27:733","FIR/2026/03286","48211000000072947","48211000000048016","2025-09-01","Vehicle Theft","Closed","15.884063","75.162653"
"48211000000078539","48211000000013007","2026-07-22 09:29:27:734","2026-07-22 09:29:27:734","FIR/2026/03287","48211000000072947","48211000000048016","2026-03-27","Theft","Chargesheeted","15.894441","75.176287"
"48211000000078540","48211000000013007","2026-07-22 09:29:27:736","2026-07-22 09:29:27:736","FIR/2026/03288","48211000000072947","48211000000048016","2026-01-12","Cybercrime","Under Investigation","15.895583","75.184189"
"48211000000078541","48211000000013007","2026-07-22 09:29:27:737","2026-07-22 09:29:27:737","FIR/2026/03289","48211000000072947","48211000000048016","2025-08-11","Assault","Under Investigation","15.891298","75.171043"
"48211000000078542","48211000000013007","2026-07-22 09:29:27:739","2026-07-22 09:29:27:739","FIR/2026/03290","48211000000072947","48211000000048016","2025-12-23","Assault","Chargesheeted","15.888798","75.173445"
"48211000000078543","48211000000013007","2026-07-22 09:29:27:740","2026-07-22 09:29:27:740","FIR/2026/03291","48211000000072947","48211000000048016","2026-02-20","Assault","Closed","15.897107","75.166114"
"48211000000078544","48211000000013007","2026-07-22 09:29:27:741","2026-07-22 09:29:27:741","FIR/2026/03292","48211000000072947","48211000000048016","2026-04-20","Burglary","Chargesheeted","15.896482","75.180294"
"48211000000078545","48211000000013007","2026-07-22 09:29:27:743","2026-07-22 09:29:27:743","FIR/2026/03293","48211000000072947","48211000000048016","2026-04-09","Fraud","Under Investigation","15.859031","75.183438"
"48211000000078546","48211000000013007","2026-07-22 09:29:27:744","2026-07-22 09:29:27:744","FIR/2026/03294","48211000000072947","48211000000048016","2026-07-11","Robbery","Closed","15.866593","75.174984"
"48211000000078547","48211000000013007","2026-07-22 09:29:27:746","2026-07-22 09:29:27:746","FIR/2026/03295","48211000000072947","48211000000048016","2026-02-16","Theft","Under Investigation","15.873747","75.179013"
"48211000000078548","48211000000013007","2026-07-22 09:29:27:747","2026-07-22 09:29:27:747","FIR/2026/03296","48211000000072947","48211000000048016","2026-05-20","Theft","Closed","15.909365","75.19425"
"48211000000078549","48211000000013007","2026-07-22 09:29:27:749","2026-07-22 09:29:27:749","FIR/2026/03297","48211000000072947","48211000000048016","2026-06-03","Domestic Violence","Closed","15.874638","75.173859"
"48211000000078550","48211000000013007","2026-07-22 09:29:27:750","2026-07-22 09:29:27:750","FIR/2026/03298","48211000000072947","48211000000048016","2025-10-23","Robbery","Under Investigation","15.914107","75.172983"
"48211000000078551","48211000000013007","2026-07-22 09:29:27:751","2026-07-22 09:29:27:751","FIR/2026/03299","48211000000072947","48211000000048016","2026-03-08","Assault","Chargesheeted","15.895076","75.177718"
"48211000000078552","48211000000013007","2026-07-22 09:29:27:753","2026-07-22 09:29:27:753","FIR/2026/03300","48211000000072947","48211000000048016","2026-04-18","Domestic Violence","Closed","15.882563","75.177368"
"48211000000078553","48211000000013007","2026-07-22 09:29:27:754","2026-07-22 09:29:27:754","FIR/2026/03301","48211000000072947","48211000000048016","2026-02-22","Burglary","Under Investigation","15.877529","75.16507"
"48211000000078554","48211000000013007","2026-07-22 09:29:27:756","2026-07-22 09:29:27:756","FIR/2026/03302","48211000000072947","48211000000048016","2026-02-12","Fraud","Under Investigation","15.878948","75.180246"
"48211000000078555","48211000000013007","2026-07-22 09:29:27:757","2026-07-22 09:29:27:757","FIR/2026/03303","48211000000072947","48211000000048016","2026-07-04","Assault","Chargesheeted","15.894436","75.183252"
"48211000000078556","48211000000013007","2026-07-22 09:29:27:758","2026-07-22 09:29:27:758","FIR/2026/03304","48211000000072947","48211000000048016","2026-04-29","Cybercrime","Under Investigation","15.877608","75.166334"
"48211000000078557","48211000000013007","2026-07-22 09:29:27:760","2026-07-22 09:29:27:760","FIR/2026/03305","48211000000072947","48211000000048016","2026-01-09","Theft","Under Investigation","15.881094","75.16507"
"48211000000078558","48211000000013007","2026-07-22 09:29:27:762","2026-07-22 09:29:27:762","FIR/2026/03306","48211000000072947","48211000000048016","2026-05-03","Chain Snatching","Under Investigation","15.872299","75.20268"
"48211000000078559","48211000000013007","2026-07-22 09:29:27:763","2026-07-22 09:29:27:763","FIR/2026/03307","48211000000072947","48211000000048016","2025-11-06","Fraud","Under Investigation","15.876409","75.167092"
"48211000000078560","48211000000013007","2026-07-22 09:29:27:765","2026-07-22 09:29:27:765","FIR/2026/03308","48211000000072947","48211000000048016","2026-04-15","Extortion","Under Investigation","15.885548","75.17117"
"48211000000078561","48211000000013007","2026-07-22 09:29:27:766","2026-07-22 09:29:27:766","FIR/2026/03309","48211000000072947","48211000000048016","2025-10-24","Assault","Under Investigation","15.915047","75.170848"
"48211000000078562","48211000000013007","2026-07-22 09:29:27:768","2026-07-22 09:29:27:768","FIR/2026/03310","48211000000072947","48211000000048016","2025-10-15","Robbery","Chargesheeted","15.888017","75.180306"
"48211000000078563","48211000000013007","2026-07-22 09:29:27:769","2026-07-22 09:29:27:769","FIR/2026/03311","48211000000072947","48211000000048016","2026-02-05","Burglary","Under Investigation","15.908099","75.196289"
"48211000000078564","48211000000013007","2026-07-22 09:29:27:771","2026-07-22 09:29:27:771","FIR/2026/03312","48211000000072947","48211000000048016","2025-10-11","Chain Snatching","Chargesheeted","15.880892","75.165059"
"48211000000078565","48211000000013007","2026-07-22 09:29:27:772","2026-07-22 09:29:27:772","FIR/2026/03313","48211000000072947","48211000000048016","2025-08-09","Assault","Under Investigation","15.894711","75.170836"
"48211000000078566","48211000000013007","2026-07-22 09:29:27:774","2026-07-22 09:29:27:774","FIR/2026/03314","48211000000072947","48211000000048016","2026-02-17","Theft","Under Investigation","15.894686","75.167002"
"48211000000078567","48211000000013007","2026-07-22 09:29:27:775","2026-07-22 09:29:27:775","FIR/2026/03315","48211000000072947","48211000000048016","2026-05-31","Vehicle Theft","Closed","15.893593","75.161237"
"48211000000078568","48211000000013007","2026-07-22 09:29:27:777","2026-07-22 09:29:27:777","FIR/2026/03316","48211000000072947","48211000000048016","2026-01-02","Theft","Under Investigation","15.890467","75.182207"
"48211000000078569","48211000000013007","2026-07-22 09:29:27:778","2026-07-22 09:29:27:778","FIR/2026/03317","48211000000072947","48211000000048016","2026-01-05","Cybercrime","Chargesheeted","15.875973","75.146508"
"48211000000078570","48211000000013007","2026-07-22 09:29:27:779","2026-07-22 09:29:27:779","FIR/2026/03318","48211000000072947","48211000000048016","2025-12-29","Theft","Chargesheeted","15.873339","75.189694"
"48211000000078571","48211000000013007","2026-07-22 09:29:27:781","2026-07-22 09:29:27:781","FIR/2026/03319","48211000000072947","48211000000048016","2025-10-18","Theft","Chargesheeted","15.894194","75.176479"
"48211000000078572","48211000000013007","2026-07-22 09:29:27:782","2026-07-22 09:29:27:782","FIR/2026/03320","48211000000072947","48211000000048016","2026-04-06","Fraud","Closed","15.885035","75.174492"
"48211000000078573","48211000000013007","2026-07-22 09:29:27:784","2026-07-22 09:29:27:784","FIR/2026/03321","48211000000072947","48211000000048016","2025-11-12","Robbery","Under Investigation","15.85184","75.172047"
"48211000000078574","48211000000013007","2026-07-22 09:29:27:785","2026-07-22 09:29:27:785","FIR/2026/03322","48211000000072947","48211000000048016","2025-11-19","Chain Snatching","Closed","15.868529","75.193201"
"48211000000078575","48211000000013007","2026-07-22 09:29:27:786","2026-07-22 09:29:27:786","FIR/2026/03323","48211000000072947","48211000000048016","2026-04-22","Chain Snatching","Closed","15.892524","75.183505"
"48211000000078576","48211000000013007","2026-07-22 09:29:27:788","2026-07-22 09:29:27:788","FIR/2026/03324","48211000000072947","48211000000048016","2025-08-18","Assault","Chargesheeted","15.86573","75.171002"
"48211000000078577","48211000000013007","2026-07-22 09:29:27:789","2026-07-22 09:29:27:789","FIR/2026/03325","48211000000072947","48211000000048016","2025-08-23","Assault","Chargesheeted","15.880253","75.166734"
"48211000000078578","48211000000013007","2026-07-22 09:29:27:791","2026-07-22 09:29:27:791","FIR/2026/03326","48211000000072947","48211000000048016","2025-12-03","Vehicle Theft","Under Investigation","15.882366","75.184149"
"48211000000078579","48211000000013007","2026-07-22 09:29:27:792","2026-07-22 09:29:27:792","FIR/2026/03327","48211000000072947","48211000000048016","2026-06-04","Chain Snatching","Closed","15.881462","75.18056"
"48211000000078580","48211000000013007","2026-07-22 09:29:27:793","2026-07-22 09:29:27:793","FIR/2026/03328","48211000000072947","48211000000048016","2026-04-25","Vehicle Theft","Under Investigation","15.914455","75.150282"
"48211000000078581","48211000000013007","2026-07-22 09:29:27:795","2026-07-22 09:29:27:795","FIR/2026/03329","48211000000072947","48211000000048016","2026-01-09","Theft","Under Investigation","15.904677","75.208865"
"48211000000078582","48211000000013007","2026-07-22 09:29:27:796","2026-07-22 09:29:27:796","FIR/2026/03330","48211000000072947","48211000000048016","2026-06-17","Domestic Violence","Chargesheeted","15.875282","75.182829"
"48211000000078583","48211000000013007","2026-07-22 09:29:27:798","2026-07-22 09:29:27:798","FIR/2026/03331","48211000000072947","48211000000048016","2026-01-02","Chain Snatching","Chargesheeted","15.890449","75.178787"
"48211000000078584","48211000000013007","2026-07-22 09:29:27:799","2026-07-22 09:29:27:799","FIR/2026/03332","48211000000072947","48211000000048016","2026-02-23","Burglary","Chargesheeted","15.907964","75.158612"
"48211000000078585","48211000000013007","2026-07-22 09:29:27:801","2026-07-22 09:29:27:801","FIR/2026/03333","48211000000072947","48211000000048016","2026-06-20","Chain Snatching","Under Investigation","15.883891","75.164748"
"48211000000078586","48211000000013007","2026-07-22 09:29:27:802","2026-07-22 09:29:27:802","FIR/2026/03334","48211000000072947","48211000000048016","2026-01-31","Robbery","Under Investigation","15.890726","75.183565"
"48211000000078587","48211000000013007","2026-07-22 09:29:27:803","2026-07-22 09:29:27:803","FIR/2026/03335","48211000000072947","48211000000048016","2025-09-04","Domestic Violence","Under Investigation","15.885044","75.143634"
"48211000000078588","48211000000013007","2026-07-22 09:29:27:805","2026-07-22 09:29:27:805","FIR/2026/03336","48211000000072947","48211000000048016","2025-11-25","Domestic Violence","Chargesheeted","15.918171","75.217919"
"48211000000078589","48211000000013007","2026-07-22 09:29:27:806","2026-07-22 09:29:27:806","FIR/2026/03337","48211000000072947","48211000000048016","2026-04-02","Fraud","Under Investigation","15.850244","75.171889"
