CameraName,Latitude,Longitude,DistrictId,UnitId,Status,InstalledDate
Bengaluru Bus Stand Cam 22,13.100954,77.510539,48211000000048013,48211000000072962,Active,2022-11-14
Bengaluru Court Complex Cam 23,13.079465,77.486778,48211000000048013,48211000000072962,Active,2020-09-14
Bengaluru Hospital Cam 24,13.114156,77.493293,48211000000048013,48211000000072962,Active,2020-09-28
Bengaluru Residential Colony Cam 25,13.085054,77.496438,48211000000048013,48211000000072962,Active,2019-06-16
Bengaluru Police Station Cam 26,13.084921,77.513677,48211000000048013,48211000000072962,Active,2023-07-11
Bengaluru School Zone Cam 27,13.103815,77.524347,48211000000048013,48211000000072962,Active,2021-01-09
Kengeri Bus Stand Cam 1,12.760151,77.673078,48211000000048013,48211000000072963,Active,2019-06-11
Kengeri Court Complex Cam 2,12.773926,77.65383,48211000000048013,48211000000072963,Active,2022-03-23
Kengeri Bus Stand Cam 3,12.793852,77.657127,48211000000048013,48211000000072963,Active,2024-08-08
Kengeri Bus Stand Cam 4,12.762598,77.652055,48211000000048013,48211000000072963,Active,2020-10-27
Kengeri School Zone Cam 5,12.792902,77.675946,48211000000048013,48211000000072963,Under Maintenance,2022-10-03
Kengeri Hospital Cam 6,12.782759,77.679547,48211000000048013,48211000000072963,Active,2021-03-26
Kengeri Hospital Cam 7,12.766826,77.667877,48211000000048013,48211000000072963,Under Maintenance,2025-05-18
Kengeri Residential Colony Cam 8,12.794704,77.651345,48211000000048013,48211000000072963,Active,2022-06-03
Kengeri Police Station Cam 9,12.7626,77.680475,48211000000048013,48211000000072963,Active,2023-10-27
Kengeri School Zone Cam 10,12.795849,77.650833,48211000000048013,48211000000072963,Active,2025-06-12
Kengeri School Zone Cam 11,12.7743,77.665949,48211000000048013,48211000000072963,Active,2025-06-20
Kengeri Market Cam 12,12.78439,77.670421,48211000000048013,48211000000072963,Active,2024-01-13
Kengeri School Zone Cam 13,12.775562,77.644115,48211000000048013,48211000000072963,Active,2025-03-22
Kengeri Temple Cam 14,12.796053,77.666831,48211000000048013,48211000000072963,Active,2019-04-08
Kengeri Temple Cam 15,12.790351,77.65177,48211000000048013,48211000000072963,Active,2019-10-22
Kengeri Hospital Cam 16,12.777313,77.677245,48211000000048013,48211000000072963,Under Maintenance,2020-02-15
Kengeri Police Station Cam 17,12.760718,77.648022,48211000000048013,48211000000072963,Active,2025-11-16
Krishnarajapura Police Station Cam 1,12.973449,77.668427,48211000000048013,48211000000072964,Active,2023-04-05
Krishnarajapura Bus Stand Cam 2,12.967574,77.694693,48211000000048013,48211000000072964,Active,2019-10-24
Krishnarajapura Market Cam 3,13.002934,77.697,48211000000048013,48211000000072964,Active,2020-04-10
Krishnarajapura Bus Stand Cam 4,12.998106,77.668457,48211000000048013,48211000000072964,Active,2019-05-06
Krishnarajapura Hospital Cam 5,12.994328,77.699162,48211000000048013,48211000000072964,Active,2019-12-19
Krishnarajapura School Zone Cam 6,12.968199,77.68511,48211000000048013,48211000000072964,Active,2023-08-14
Krishnarajapura School Zone Cam 7,12.97624,77.697674,48211000000048013,48211000000072964,Active,2022-04-02
Krishnarajapura Police Station Cam 8,12.970029,77.678761,48211000000048013,48211000000072964,Active,2024-12-15
Krishnarajapura Bus Stand Cam 9,12.984378,77.707419,48211000000048013,48211000000072964,Active,2024-12-26
Krishnarajapura Market Cam 10,12.979653,77.675749,48211000000048013,48211000000072964,Active,2024-11-18
Anekal Bus Stand Cam 1,12.918282,77.418849,48211000000048013,48211000000072965,Active,2020-08-09
Anekal Bus Stand Cam 2,12.906759,77.427955,48211000000048013,48211000000072965,Active,2025-06-01
Anekal Bus Stand Cam 3,12.90859,77.429569,48211000000048013,48211000000072965,Active,2021-09-14
Anekal Police Station Cam 4,12.894463,77.410784,48211000000048013,48211000000072965,Active,2025-05-12
Anekal Police Station Cam 5,12.898918,77.445147,48211000000048013,48211000000072965,Active,2019-03-12
Anekal Police Station Cam 6,12.913306,77.418532,48211000000048013,48211000000072965,Active,2024-03-05
Anekal Court Complex Cam 7,12.893557,77.406668,48211000000048013,48211000000072965,Under Maintenance,2025-08-17
Anekal Police Station Cam 8,12.890246,77.432525,48211000000048013,48211000000072965,Active,2023-10-06
Anekal Police Station Cam 9,12.907427,77.444245,48211000000048013,48211000000072965,Active,2019-07-03
Anekal School Zone Cam 10,12.903791,77.441192,48211000000048013,48211000000072965,Active,2024-05-28
Anekal Bus Stand Cam 11,12.909208,77.4078,48211000000048013,48211000000072965,Active,2021-04-20
Anekal Court Complex Cam 12,12.888221,77.414761,48211000000048013,48211000000072965,Active,2020-08-10
Anekal Police Station Cam 13,12.921278,77.426288,48211000000048013,48211000000072965,Active,2020-07-25
Anekal Police Station Cam 14,12.88914,77.416067,48211000000048013,48211000000072965,Under Maintenance,2022-01-21
Anekal Bus Stand Cam 15,12.891442,77.428856,48211000000048013,48211000000072965,Active,2021-04-13
Anekal Market Cam 16,12.919713,77.418199,48211000000048013,48211000000072965,Active,2022-11-06
Anekal Bus Stand Cam 17,12.915204,77.418588,48211000000048013,48211000000072965,Active,2019-08-15
Anekal Hospital Cam 18,12.91394,77.446131,48211000000048013,48211000000072965,Active,2019-10-28
Anekal Bus Stand Cam 19,12.899108,77.408955,48211000000048013,48211000000072965,Active,2023-02-09
Yelahanka Market Cam 1,12.908148,77.544324,48211000000048013,48211000000072966,Active,2019-04-01
Yelahanka Market Cam 2,12.926282,77.578892,48211000000048013,48211000000072966,Under Maintenance,2021-01-15
Yelahanka Temple Cam 3,12.91036,77.542452,48211000000048013,48211000000072966,Active,2025-06-17
Yelahanka Market Cam 4,12.915684,77.556502,48211000000048013,48211000000072966,Active,2019-04-10
Yelahanka Bus Stand Cam 5,12.906293,77.564692,48211000000048013,48211000000072966,Under Maintenance,2025-08-01
Yelahanka Hospital Cam 6,12.902354,77.579432,48211000000048013,48211000000072966,Under Maintenance,2024-08-05
Yelahanka Hospital Cam 7,12.93736,77.552835,48211000000048013,48211000000072966,Active,2023-09-28
Yelahanka Court Complex Cam 8,12.904567,77.554299,48211000000048013,48211000000072966,Active,2022-03-09
Yelahanka School Zone Cam 9,12.922993,77.546561,48211000000048013,48211000000072966,Active,2025-04-05
Yelahanka Police Station Cam 10,12.902259,77.54886,48211000000048013,48211000000072966,Active,2021-12-06
Yelahanka Market Cam 11,12.919967,77.564943,48211000000048013,48211000000072966,Active,2022-01-25
Yelahanka Market Cam 12,12.918517,77.550058,48211000000048013,48211000000072966,Active,2022-10-27
Yelahanka Police Station Cam 13,12.940805,77.568211,48211000000048013,48211000000072966,Active,2021-03-12
Yelahanka Court Complex Cam 14,12.938692,77.580798,48211000000048013,48211000000072966,Active,2023-10-22
Yelahanka Bus Stand Cam 15,12.918338,77.574367,48211000000048013,48211000000072966,Active,2019-06-02
Yelahanka Market Cam 16,12.911187,77.54406,48211000000048013,48211000000072966,Active,2024-01-17
Yelahanka Bus Stand Cam 17,12.905838,77.563717,48211000000048013,48211000000072966,Active,2019-11-26
Yelahanka Residential Colony Cam 18,12.921168,77.54758,48211000000048013,48211000000072966,Active,2024-05-10
Yelahanka School Zone Cam 19,12.91872,77.564187,48211000000048013,48211000000072966,Active,2024-03-23
Yelahanka School Zone Cam 20,12.907628,77.54769,48211000000048013,48211000000072966,Active,2021-06-22
Nelamangala Police Station Cam 1,13.354641,77.406541,48211000000054383,48211000000072967,Active,2023-12-23
Nelamangala Hospital Cam 2,13.360949,77.415033,48211000000054383,48211000000072967,Active,2019-10-17
Nelamangala School Zone Cam 3,13.337478,77.405152,48211000000054383,48211000000072967,Active,2021-01-17
Nelamangala Court Complex Cam 4,13.338588,77.404842,48211000000054383,48211000000072967,Active,2022-04-03
Nelamangala Police Station Cam 5,13.340323,77.419652,48211000000054383,48211000000072967,Active,2019-03-26
Nelamangala Residential Colony Cam 6,13.366439,77.418808,48211000000054383,48211000000072967,Active,2022-12-23
Nelamangala Court Complex Cam 7,13.330714,77.444498,48211000000054383,48211000000072967,Under Maintenance,2021-07-26
Doddaballapura Temple Cam 1,13.180751,77.342153,48211000000054383,48211000000072968,Active,2020-10-04
Doddaballapura Market Cam 2,13.177196,77.34365,48211000000054383,48211000000072968,Active,2023-02-20
Doddaballapura School Zone Cam 3,13.189051,77.3448,48211000000054383,48211000000072968,Active,2020-04-23
Doddaballapura Police Station Cam 4,13.196971,77.338671,48211000000054383,48211000000072968,Active,2022-04-24
Doddaballapura Hospital Cam 5,13.1649,77.330204,48211000000054383,48211000000072968,Active,2025-04-11
Doddaballapura Market Cam 6,13.198021,77.335921,48211000000054383,48211000000072968,Active,2025-03-05
Devanahalli Hospital Cam 1,13.047702,77.359792,48211000000054383,48211000000072969,Active,2019-09-05
Devanahalli Residential Colony Cam 2,13.065795,77.339862,48211000000054383,48211000000072969,Active,2019-08-15
Devanahalli Police Station Cam 3,13.045357,77.33759,48211000000054383,48211000000072969,Under Maintenance,2022-01-15
Devanahalli Police Station Cam 4,13.065433,77.357549,48211000000054383,48211000000072969,Active,2025-02-08
Devanahalli Market Cam 5,13.078796,77.358142,48211000000054383,48211000000072969,Active,2019-12-17
Devanahalli Bus Stand Cam 6,13.061538,77.346446,48211000000054383,48211000000072969,Active,2024-12-17
Hosakote Residential Colony Cam 1,13.198922,77.730382,48211000000054383,48211000000072970,Active,2023-07-10
Hosakote Court Complex Cam 2,13.211399,77.746952,48211000000054383,48211000000072970,Under Maintenance,2022-08-18
Hosakote School Zone Cam 3,13.214328,77.736152,48211000000054383,48211000000072970,Under Maintenance,2023-10-12
Hosakote Residential Colony Cam 4,13.216582,77.726449,48211000000054383,48211000000072970,Active,2021-10-16
Aurad Bus Stand Cam 1,18.066478,77.289692,48211000000054384,48211000000072971,Active,2020-10-11
Aurad Market Cam 2,18.07414,77.285066,48211000000054384,48211000000072971,Active,2021-03-13
Aurad School Zone Cam 3,18.055603,77.286077,48211000000054384,48211000000072971,Active,2019-02-18
Aurad Residential Colony Cam 4,18.05485,77.285489,48211000000054384,48211000000072971,Active,2024-05-16
Chitgoppa Police Station Cam 1,18.274997,77.273776,48211000000054384,48211000000072975,Active,2019-12-13
Hulsuru School Zone Cam 1,18.187802,77.463965,48211000000054384,48211000000072976,Active,2025-10-27
Hulsuru Bus Stand Cam 2,18.167362,77.489532,48211000000054384,48211000000072976,Active,2022-01-26
Hulsuru Police Station Cam 3,18.176218,77.457646,48211000000054384,48211000000072976,Active,2021-02-28
Hulsuru Residential Colony Cam 4,18.174876,77.458125,48211000000054384,48211000000072976,Active,2025-04-12
Chamarajanagara Bus Stand Cam 1,12.07773,76.94793,48211000000054385,48211000000072979,Active,2019-04-15
Chamarajanagara Market Cam 2,12.069095,76.944545,48211000000054385,48211000000072979,Active,2019-02-09
Hanuru Temple Cam 1,12.165057,77.241434,48211000000054385,48211000000072983,Active,2023-02-10
Hanuru Hospital Cam 2,12.171887,77.24006,48211000000054385,48211000000072983,Active,2019-12-05
Bagepalli Residential Colony Cam 1,13.766046,77.984763,48211000000054386,48211000000072985,Active,2023-02-10
Bagepalli Police Station Cam 2,13.752594,77.990766,48211000000054386,48211000000072985,Active,2022-04-04
Gudibanda Market Cam 1,13.56865,77.856159,48211000000054386,48211000000072988,Under Maintenance,2025-04-11
Gudibanda Market Cam 2,13.561235,77.86069,48211000000054386,48211000000072988,Active,2025-05-01
Cheluru Police Station Cam 1,13.594578,78.0309,48211000000054386,48211000000072990,Active,2021-08-18
Chikkamagaluru Bus Stand Cam 1,13.451834,75.950799,48211000000054387,48211000000072992,Active,2019-08-06
Chikkamagaluru Temple Cam 2,13.436252,75.936979,48211000000054387,48211000000072992,Active,2025-03-25
Chikkamagaluru Bus Stand Cam 3,13.468151,75.946365,48211000000054387,48211000000072992,Active,2023-08-11
Chikkamagaluru Residential Colony Cam 4,13.447371,75.931258,48211000000054387,48211000000072992,Active,2020-11-20
Chikkamagaluru Residential Colony Cam 5,13.46549,75.919393,48211000000054387,48211000000072992,Under Maintenance,2022-11-04
Chikkamagaluru Residential Colony Cam 6,13.448281,75.921616,48211000000054387,48211000000072992,Active,2020-05-03
Chikkamagaluru Temple Cam 7,13.453005,75.914913,48211000000054387,48211000000072992,Active,2020-12-02
Chikkamagaluru Market Cam 8,13.444806,75.943071,48211000000054387,48211000000072992,Active,2025-07-03
Chikkamagaluru Residential Colony Cam 9,13.449937,75.938185,48211000000054387,48211000000072992,Active,2020-03-28
Chikkamagaluru Residential Colony Cam 10,13.461142,75.946002,48211000000054387,48211000000072992,Active,2020-12-11
Chikkamagaluru Police Station Cam 11,13.446794,75.923789,48211000000054387,48211000000072992,Active,2020-11-19
Chikkamagaluru Bus Stand Cam 12,13.439503,75.929918,48211000000054387,48211000000072992,Active,2025-10-05
Kaduru Hospital Cam 1,13.334704,75.30188,48211000000054387,48211000000072993,Under Maintenance,2021-11-21
Koppa Hospital Cam 1,13.174856,75.652007,48211000000054387,48211000000072994,Active,2024-05-01
Koppa Police Station Cam 2,13.184777,75.645933,48211000000054387,48211000000072994,Under Maintenance,2019-12-24
Koppa Temple Cam 3,13.195036,75.651267,48211000000054387,48211000000072994,Active,2020-03-11
Koppa Hospital Cam 4,13.170686,75.663992,48211000000054387,48211000000072994,Active,2022-03-12
Sringeri Hospital Cam 1,13.391759,75.530982,48211000000054387,48211000000072997,Under Maintenance,2022-10-27
Sringeri Police Station Cam 2,13.379272,75.547318,48211000000054387,48211000000072997,Under Maintenance,2019-06-12
Sringeri Court Complex Cam 3,13.362469,75.543273,48211000000054387,48211000000072997,Under Maintenance,2022-10-15
Sringeri School Zone Cam 4,13.37819,75.548069,48211000000054387,48211000000072997,Active,2023-12-27
Ajjampura Police Station Cam 1,13.529654,75.387859,48211000000054387,48211000000072999,Active,2022-11-08
Ajjampura Temple Cam 2,13.531087,75.389159,48211000000054387,48211000000072999,Active,2020-08-24
Chitradurga Market Cam 1,14.411408,76.498867,48211000000054388,48211000000074001,Active,2019-04-28
Chitradurga Bus Stand Cam 2,14.414115,76.491862,48211000000054388,48211000000074001,Active,2020-11-07
Chitradurga Hospital Cam 3,14.403038,76.509777,48211000000054388,48211000000074001,Active,2020-06-13
Chitradurga Police Station Cam 4,14.411702,76.509971,48211000000054388,48211000000074001,Active,2023-11-04
Chitradurga Temple Cam 5,14.396958,76.506135,48211000000054388,48211000000074001,Active,2021-05-19
Chitradurga Market Cam 6,14.410664,76.492506,48211000000054388,48211000000074001,Active,2024-12-25
Chitradurga Residential Colony Cam 7,14.406327,76.500821,48211000000054388,48211000000074001,Under Maintenance,2022-02-26
Chitradurga Police Station Cam 8,14.403374,76.499415,48211000000054388,48211000000074001,Active,2021-03-15
Chitradurga Bus Stand Cam 9,14.432262,76.483525,48211000000054388,48211000000074001,Active,2024-02-21
Chitradurga Residential Colony Cam 10,14.400134,76.518031,48211000000054388,48211000000074001,Active,2023-10-07
Hiriyur Court Complex Cam 1,14.147858,76.774393,48211000000054388,48211000000074003,Under Maintenance,2021-02-28
Hiriyur Market Cam 2,14.159537,76.778923,48211000000054388,48211000000074003,Active,2020-07-23
Mangaluru Police Station Cam 1,12.784826,75.431936,48211000000048015,48211000000074007,Under Maintenance,2025-05-09
Mangaluru Bus Stand Cam 2,12.805228,75.439709,48211000000048015,48211000000074007,Active,2022-01-19
Mangaluru Police Station Cam 3,12.792979,75.427484,48211000000048015,48211000000074007,Active,2019-12-26
Mangaluru Temple Cam 4,12.776843,75.448824,48211000000048015,48211000000074007,Active,2025-10-18
Mangaluru Police Station Cam 5,12.801467,75.452943,48211000000048015,48211000000074007,Active,2021-07-09
Mangaluru Police Station Cam 6,12.785808,75.436764,48211000000048015,48211000000074007,Active,2024-09-18
Mangaluru Police Station Cam 7,12.808178,75.425645,48211000000048015,48211000000074007,Active,2019-12-15
Mangaluru Temple Cam 8,12.777342,75.422357,48211000000048015,48211000000074007,Active,2022-12-26
Mangaluru Temple Cam 9,12.772698,75.434503,48211000000048015,48211000000074007,Active,2025-10-17
Mangaluru School Zone Cam 10,12.808957,75.432878,48211000000048015,48211000000074007,Active,2020-01-09
Mangaluru School Zone Cam 11,12.787893,75.446018,48211000000048015,48211000000074007,Active,2023-06-16
Mangaluru Residential Colony Cam 12,12.791329,75.455168,48211000000048015,48211000000074007,Active,2020-12-13
Mangaluru Residential Colony Cam 13,12.779358,75.431486,48211000000048015,48211000000074007,Under Maintenance,2020-12-10
Mangaluru Bus Stand Cam 14,12.787658,75.436394,48211000000048015,48211000000074007,Active,2024-09-28
Mangaluru Market Cam 15,12.805767,75.449138,48211000000048015,48211000000074007,Active,2024-03-05
Mangaluru Bus Stand Cam 16,12.798348,75.42635,48211000000048015,48211000000074007,Under Maintenance,2025-04-10
Mangaluru Market Cam 17,12.770917,75.434048,48211000000048015,48211000000074007,Active,2021-05-22
Mangaluru Temple Cam 18,12.781738,75.428606,48211000000048015,48211000000074007,Active,2021-07-16
Mangaluru Market Cam 19,12.770666,75.424319,48211000000048015,48211000000074007,Active,2020-05-18
Mangaluru Temple Cam 20,12.798966,75.453903,48211000000048015,48211000000074007,Active,2019-03-18
Mangaluru Market Cam 21,12.805357,75.431004,48211000000048015,48211000000074007,Active,2020-05-06
Mangaluru Police Station Cam 22,12.78355,75.457677,48211000000048015,48211000000074007,Active,2024-05-20
Ullal Police Station Cam 1,12.838052,75.212424,48211000000048015,48211000000074008,Active,2023-04-17
Ullal School Zone Cam 2,12.810883,75.228272,48211000000048015,48211000000074008,Active,2020-02-03
Ullal Court Complex Cam 3,12.802364,75.219108,48211000000048015,48211000000074008,Active,2024-05-21
Ullal Hospital Cam 4,12.820514,75.238267,48211000000048015,48211000000074008,Active,2020-03-23
Ullal Market Cam 5,12.802852,75.237279,48211000000048015,48211000000074008,Active,2020-09-07
Ullal Temple Cam 6,12.819685,75.231344,48211000000048015,48211000000074008,Under Maintenance,2022-03-12
Ullal Market Cam 7,12.82367,75.220289,48211000000048015,48211000000074008,Active,2019-09-19
Ullal School Zone Cam 8,12.80251,75.231468,48211000000048015,48211000000074008,Active,2025-12-28
Mulki School Zone Cam 1,12.804093,75.021944,48211000000048015,48211000000074009,Active,2019-12-01
Mulki School Zone Cam 2,12.796748,75.018858,48211000000048015,48211000000074009,Active,2025-08-20
Mulki Hospital Cam 3,12.799886,75.015381,48211000000048015,48211000000074009,Active,2024-08-09
Moodbidri School Zone Cam 1,13.000743,75.250008,48211000000048015,48211000000074010,Active,2022-02-13
Moodbidri Residential Colony Cam 2,13.025962,75.24471,48211000000048015,48211000000074010,Active,2022-11-23
Moodbidri Temple Cam 3,13.004393,75.22392,48211000000048015,48211000000074010,Active,2022-11-25
Moodbidri School Zone Cam 4,13.011706,75.226313,48211000000048015,48211000000074010,Active,2025-08-21
Moodbidri Residential Colony Cam 5,12.998086,75.237915,48211000000048015,48211000000074010,Active,2024-01-09
Bantwala Police Station Cam 1,12.696251,75.205881,48211000000048015,48211000000074011,Active,2019-06-12
Bantwala Temple Cam 2,12.701722,75.218024,48211000000048015,48211000000074011,Under Maintenance,2021-06-23
Bantwala Police Station Cam 3,12.686321,75.225616,48211000000048015,48211000000074011,Active,2019-05-09
Bantwala Police Station Cam 4,12.695147,75.237629,48211000000048015,48211000000074011,Active,2021-04-07
Bantwala Court Complex Cam 5,12.666376,75.235369,48211000000048015,48211000000074011,Active,2025-09-21
Bantwala Police Station Cam 6,12.679605,75.240626,48211000000048015,48211000000074011,Under Maintenance,2023-04-08
Bantwala Hospital Cam 7,12.679948,75.231046,48211000000048015,48211000000074011,Active,2021-01-07
Putturu Temple Cam 1,12.591101,75.386613,48211000000048015,48211000000074013,Active,2021-05-04
Putturu Temple Cam 2,12.606405,75.377506,48211000000048015,48211000000074013,Active,2021-05-23
Putturu Temple Cam 3,12.611015,75.398133,48211000000048015,48211000000074013,Active,2023-02-10
Putturu Bus Stand Cam 4,12.593877,75.397996,48211000000048015,48211000000074013,Active,2022-01-15
Davanagere Residential Colony Cam 1,14.570548,76.024505,48211000000054389,48211000000074016,Active,2023-02-13
Davanagere Hospital Cam 2,14.570142,75.997754,48211000000054389,48211000000074016,Active,2021-12-28
Davanagere Residential Colony Cam 3,14.584037,76.030557,48211000000054389,48211000000074016,Active,2025-09-14
Davanagere Hospital Cam 4,14.558703,76.005941,48211000000054389,48211000000074016,Active,2023-02-19
Davanagere Residential Colony Cam 5,14.553303,76.028702,48211000000054389,48211000000074016,Active,2019-07-16
Davanagere Market Cam 6,14.582582,76.030579,48211000000054389,48211000000074016,Active,2020-11-23
Davanagere Residential Colony Cam 7,14.572797,76.011795,48211000000054389,48211000000074016,Active,2025-05-06
Davanagere Police Station Cam 8,14.587558,76.024298,48211000000054389,48211000000074016,Active,2020-06-09
Davanagere Residential Colony Cam 9,14.566471,76.022935,48211000000054389,48211000000074016,Active,2021-12-18
Davanagere Court Complex Cam 10,14.581439,76.023499,48211000000054389,48211000000074016,Active,2023-08-13
Davanagere Police Station Cam 11,14.582782,76.002763,48211000000054389,48211000000074016,Active,2023-03-09
Davanagere Court Complex Cam 12,14.557908,75.997373,48211000000054389,48211000000074016,Active,2019-12-14
Harihara Hospital Cam 1,14.20787,75.610805,48211000000054389,48211000000074017,Active,2022-09-25
Kalghatgi Police Station Cam 1,15.519101,75.12315,48211000000048017,48211000000074022,Active,2024-07-04
Kalghatgi Temple Cam 2,15.541089,75.140239,48211000000048017,48211000000074022,Active,2023-03-09
Kalghatgi Police Station Cam 3,15.508974,75.123263,48211000000048017,48211000000074022,Active,2019-02-24
Kalghatgi Court Complex Cam 4,15.543636,75.139977,48211000000048017,48211000000074022,Active,2025-04-09
Kalghatgi Police Station Cam 5,15.524456,75.156147,48211000000048017,48211000000074022,Active,2019-02-02
Dharwad Police Station Cam 1,15.205263,75.330757,48211000000048017,48211000000074023,Under Maintenance,2022-05-23
Dharwad Hospital Cam 2,15.20286,75.322565,48211000000048017,48211000000074023,Active,2025-06-03
Dharwad Bus Stand Cam 3,15.17722,75.327443,48211000000048017,48211000000074023,Under Maintenance,2023-10-09
Dharwad Hospital Cam 4,15.209174,75.329995,48211000000048017,48211000000074023,Active,2025-09-13
Dharwad Market Cam 5,15.192253,75.33156,48211000000048017,48211000000074023,Active,2025-01-06
Dharwad Market Cam 6,15.212529,75.315249,48211000000048017,48211000000074023,Active,2023-03-04
Dharwad School Zone Cam 7,15.190498,75.313636,48211000000048017,48211000000074023,Active,2020-08-24
Hubballi Rural Residential Colony Cam 1,15.217295,74.945359,48211000000048017,48211000000074024,Active,2023-10-06
Hubballi Rural Police Station Cam 2,15.205361,74.976459,48211000000048017,48211000000074024,Active,2023-08-21
Hubballi Rural Police Station Cam 3,15.192144,74.957336,48211000000048017,48211000000074024,Active,2025-09-18
Hubballi Rural School Zone Cam 4,15.189896,74.957411,48211000000048017,48211000000074024,Under Maintenance,2023-04-22
Hubballi Rural Market Cam 5,15.190611,74.938773,48211000000048017,48211000000074024,Active,2019-11-08
Hubballi Rural Residential Colony Cam 6,15.208331,74.972926,48211000000048017,48211000000074024,Active,2024-06-24
Hubballi Rural Hospital Cam 7,15.217711,74.970639,48211000000048017,48211000000074024,Active,2023-01-18
Hubballi Urban Court Complex Cam 1,15.421038,74.875152,48211000000048017,48211000000074025,Active,2019-09-20
Hubballi Urban Residential Colony Cam 2,15.452349,74.867816,48211000000048017,48211000000074025,Active,2019-02-28
Hubballi Urban Court Complex Cam 3,15.428012,74.887537,48211000000048017,48211000000074025,Active,2021-03-08
Hubballi Urban Police Station Cam 4,15.452951,74.86521,48211000000048017,48211000000074025,Active,2024-08-05
Kundagolu Bus Stand Cam 1,15.508474,75.377682,48211000000048017,48211000000074026,Active,2025-02-09
Kundagolu Hospital Cam 2,15.507167,75.37787,48211000000048017,48211000000074026,Active,2022-04-21
Kundagolu Temple Cam 3,15.506598,75.372118,48211000000048017,48211000000074026,Active,2020-01-25
Navalgunda School Zone Cam 1,15.315534,75.155524,48211000000048017,48211000000074027,Active,2020-03-13
Navalgunda School Zone Cam 2,15.313792,75.13501,48211000000048017,48211000000074027,Active,2020-02-08
Navalgunda Bus Stand Cam 3,15.329026,75.137401,48211000000048017,48211000000074027,Active,2024-08-26
Navalgunda Residential Colony Cam 4,15.348446,75.141004,48211000000048017,48211000000074027,Active,2025-09-24
Alnavara Police Station Cam 1,15.387323,75.286337,48211000000048017,48211000000074028,Active,2024-11-20
Alnavara School Zone Cam 2,15.373689,75.312995,48211000000048017,48211000000074028,Active,2024-01-15
Alnavara Residential Colony Cam 3,15.354877,75.294491,48211000000048017,48211000000074028,Active,2020-08-11
Alnavara Market Cam 4,15.378846,75.283297,48211000000048017,48211000000074028,Active,2023-11-18
Alnavara Bus Stand Cam 5,15.365887,75.294298,48211000000048017,48211000000074028,Active,2025-02-15
Annigeri Police Station Cam 1,15.365874,74.989859,48211000000048017,48211000000074029,Active,2021-06-13
Annigeri Market Cam 2,15.370768,74.992829,48211000000048017,48211000000074029,Active,2020-08-02
Annigeri School Zone Cam 3,15.33988,74.987364,48211000000048017,48211000000074029,Active,2021-04-25
Annigeri Residential Colony Cam 4,15.364595,74.977777,48211000000048017,48211000000074029,Active,2021-11-23
Annigeri Court Complex Cam 5,15.352179,74.97259,48211000000048017,48211000000074029,Active,2021-10-11
Naragunda Police Station Cam 1,15.14611,75.592727,48211000000054390,48211000000074031,Active,2024-08-11
Naragunda Market Cam 2,15.142633,75.600293,48211000000054390,48211000000074031,Active,2021-08-05
Rona Temple Cam 1,15.325843,75.795518,48211000000054390,48211000000074033,Under Maintenance,2024-12-19
Hassan Hospital Cam 1,13.009311,76.095457,48211000000054391,48211000000074037,Active,2021-05-22
Hassan Court Complex Cam 2,13.019094,76.081942,48211000000054391,48211000000074037,Active,2025-01-04
Hassan Court Complex Cam 3,13.032119,76.087337,48211000000054391,48211000000074037,Under Maintenance,2023-02-23
Hassan Bus Stand Cam 4,13.025502,76.098996,48211000000054391,48211000000074037,Active,2019-06-27
Hassan Court Complex Cam 5,13.011936,76.08845,48211000000054391,48211000000074037,Under Maintenance,2023-10-02
Hassan Residential Colony Cam 6,13.015414,76.089409,48211000000054391,48211000000074037,Active,2024-10-16
Hassan Temple Cam 7,12.994783,76.092715,48211000000054391,48211000000074037,Active,2019-07-26
Hassan Bus Stand Cam 8,13.031056,76.091411,48211000000054391,48211000000074037,Active,2021-09-12
Hassan School Zone Cam 9,12.997922,76.079844,48211000000054391,48211000000074037,Active,2025-09-18
Hassan Police Station Cam 10,13.003022,76.093142,48211000000054391,48211000000074037,Active,2023-06-22
Channarayapattana Temple Cam 1,12.988905,76.447263,48211000000054391,48211000000074039,Active,2020-12-07
Channarayapattana Market Cam 2,12.988453,76.455591,48211000000054391,48211000000074039,Active,2024-11-11
Channarayapattana Bus Stand Cam 3,12.986371,76.446553,48211000000054391,48211000000074039,Active,2019-04-01
Sakleshpura Market Cam 1,12.777819,76.257935,48211000000054391,48211000000074041,Active,2025-03-05
Sakleshpura Bus Stand Cam 2,12.777719,76.252031,48211000000054391,48211000000074041,Active,2025-11-19
Arakalagudu School Zone Cam 1,13.234384,76.093078,48211000000054391,48211000000074043,Active,2021-06-03
Arakalagudu School Zone Cam 2,13.250529,76.124079,48211000000054391,48211000000074043,Active,2025-07-23
Arakalagudu Court Complex Cam 3,13.258748,76.110384,48211000000054391,48211000000074043,Active,2023-11-02
Arakalagudu School Zone Cam 4,13.227259,76.109146,48211000000054391,48211000000074043,Active,2022-01-23
Byadgi School Zone Cam 1,14.61488,75.655398,48211000000054392,48211000000074046,Active,2022-12-22
Hangala Residential Colony Cam 1,14.915937,75.462514,48211000000054392,48211000000074047,Under Maintenance,2019-10-15
Haveri Bus Stand Cam 1,14.541777,75.377367,48211000000054392,48211000000074048,Active,2024-02-16
Haveri Police Station Cam 2,14.541798,75.382497,48211000000054392,48211000000074048,Active,2024-02-12
