"ROWID","CameraName","Latitude","Longitude","DistrictId","UnitId","Status"
"48211000000129839","Bagalkote College Cam 11","16.06761","75.578487","48211000000054381","48211000000072933","Active"
"48211000000129840","Bagalkote Court Complex Cam 12","16.072269","75.568964","48211000000054381","48211000000072933","Active"
"48211000000129841","Bagalkote Government Office Cam 13","16.070806","75.582223","48211000000054381","48211000000072933","Active"
"48211000000129842","Jamkhandi Police HQ Gate Cam 1","16.003691","76.293569","48211000000054381","48211000000072934","Inactive"
"48211000000129843","Jamkhandi Hospital Cam 2","16.009653","76.296114","48211000000054381","48211000000072934","Active"
"48211000000129844","Jamkhandi Main Road Junction Cam 3","16.003424","76.30209","48211000000054381","48211000000072934","Active"
"48211000000129845","Jamkhandi Railway Junction Cam 4","15.994862","76.291854","48211000000054381","48211000000072934","Active"
"48211000000129846","Badami School Zone Cam 1","16.371175","75.068986","48211000000054381","48211000000072936","Active"
"48211000000129847","Badami Government Office Cam 2","16.374181","75.070586","48211000000054381","48211000000072936","Active"
"48211000000129848","Bilagi College Cam 1","16.264289","76.017419","48211000000054381","48211000000072937","Active"
"48211000000129849","Bilagi Court Complex Cam 2","16.263895","76.01476","48211000000054381","48211000000072937","Active"
"48211000000129850","Bilagi Temple Cam 3","16.272728","76.003854","48211000000054381","48211000000072937","Active"
"48211000000129851","Bilagi Railway Junction Cam 4","16.272071","76.017448","48211000000054381","48211000000072937","Active"
"48211000000129852","Hunagunda Government Office Cam 1","16.41716","75.665809","48211000000054381","48211000000072938","Active"
"48211000000129853","Hunagunda Hospital Cam 2","16.421525","75.657757","48211000000054381","48211000000072938","Active"
"48211000000129854","Hunagunda Government Office Cam 3","16.4187","75.659534","48211000000054381","48211000000072938","Active"
"48211000000129855","Hunagunda Stadium Cam 4","16.424612","75.640917","48211000000054381","48211000000072938","Active"
"48211000000129856","Ilkal Bus Stand Cam 1","15.871124","75.967042","48211000000054381","48211000000072939","Active"
"48211000000129857","Ilkal Mosque Cam 2","15.864683","75.952153","48211000000054381","48211000000072939","Active"
"48211000000129858","Ilkal College Cam 3","15.876007","75.966961","48211000000054381","48211000000072939","Active"
"48211000000129859","Ilkal Government Office Cam 4","15.880525","75.957606","48211000000054381","48211000000072939","Active"
"48211000000129860","Ilkal College Cam 5","15.871829","75.945213","48211000000054381","48211000000072939","Active"
"48211000000129861","Ilkal Government Office Cam 6","15.863022","75.963465","48211000000054381","48211000000072939","Active"
"48211000000129862","Rabkavi Banhatti Mosque Cam 1","16.171205","75.28277","48211000000054381","48211000000072940","Active"
"48211000000129863","Rabkavi Banhatti Government Office Cam 2","16.175789","75.32403","48211000000054381","48211000000072940","Active"
"48211000000129864","Rabkavi Banhatti Railway Junction Cam 3","16.163704","75.320719","48211000000054381","48211000000072940","Active"
"48211000000129865","Guledgudda Government Office Cam 1","16.484392","75.389918","48211000000054381","48211000000072941","Active"
"48211000000129866","Guledgudda School Zone Cam 2","16.498881","75.402443","48211000000054381","48211000000072941","Active"
"48211000000129867","Guledgudda Government Office Cam 3","16.486702","75.387428","48211000000054381","48211000000072941","Active"
"48211000000129868","Guledgudda Police HQ Gate Cam 4","16.510046","75.378265","48211000000054381","48211000000072941","Active"
"48211000000129869","Ballari Residential Cam 1","14.753136","76.602976","48211000000054382","48211000000072942","Active"
"48211000000129870","Ballari Mosque Cam 2","14.771526","76.604429","48211000000054382","48211000000072942","Active"
"48211000000129871","Ballari Main Road Junction Cam 3","14.758457","76.613488","48211000000054382","48211000000072942","Active"
"48211000000129872","Ballari Railway Junction Cam 4","14.766684","76.607387","48211000000054382","48211000000072942","Active"
"48211000000129873","Ballari Bus Stand Cam 5","14.766501","76.613076","48211000000054382","48211000000072942","Active"
"48211000000129874","Ballari Hospital Cam 6","14.768013","76.611358","48211000000054382","48211000000072942","Active"
"48211000000129875","Ballari Main Road Junction Cam 7","14.765978","76.599889","48211000000054382","48211000000072942","Active"
"48211000000129876","Ballari Police HQ Gate Cam 8","14.76049","76.616056","48211000000054382","48211000000072942","Active"
"48211000000129877","Ballari Main Road Junction Cam 9","14.770283","76.609227","48211000000054382","48211000000072942","Active"
"48211000000129878","Ballari Bus Stand Cam 10","14.771184","76.61978","48211000000054382","48211000000072942","Active"
"48211000000129879","Ballari Mosque Cam 11","14.757946","76.595649","48211000000054382","48211000000072942","Active"
"48211000000129880","Ballari Mosque Cam 12","14.7718","76.608405","48211000000054382","48211000000072942","Active"
"48211000000129881","Ballari College Cam 13","14.766068","76.61397","48211000000054382","48211000000072942","Active"
"48211000000129882","Ballari Residential Cam 14","14.767783","76.595091","48211000000054382","48211000000072942","Active"
"48211000000129883","Ballari Temple Cam 15","14.777941","76.616807","48211000000054382","48211000000072942","Inactive"
"48211000000129884","Ballari School Zone Cam 16","14.763251","76.594332","48211000000054382","48211000000072942","Active"
"48211000000129885","Kurugodu College Cam 1","15.804822","77.013539","48211000000054382","48211000000072943","Active"
"48211000000129886","Kurugodu Stadium Cam 2","15.813423","77.028801","48211000000054382","48211000000072943","Active"
"48211000000129887","Kurugodu Residential Cam 3","15.794795","77.031252","48211000000054382","48211000000072943","Inactive"
"48211000000129888","Kurugodu School Zone Cam 4","15.808748","77.005882","48211000000054382","48211000000072943","Active"
"48211000000129889","Kampli Mosque Cam 1","14.889329","75.700488","48211000000054382","48211000000072944","Active"
"48211000000129890","Kampli Main Road Junction Cam 2","14.89895","75.7152","48211000000054382","48211000000072944","Active"
"48211000000129891","Sanduru Court Complex Cam 1","15.188894","77.154196","48211000000054382","48211000000072945","Active"
"48211000000129892","Sanduru Residential Cam 2","15.17308","77.116201","48211000000054382","48211000000072945","Active"
"48211000000129893","Siraguppa Mosque Cam 1","15.363045","76.564593","48211000000054382","48211000000072946","Active"
"48211000000129894","Siraguppa Police HQ Gate Cam 2","15.361124","76.567713","48211000000054382","48211000000072946","Active"
"48211000000129895","Belagavi Temple Cam 1","15.876289","75.171872","48211000000048016","48211000000072947","Active"
"48211000000129896","Belagavi Hospital Cam 2","15.882975","75.168404","48211000000048016","48211000000072947","Active"
"48211000000129897","Belagavi Railway Junction Cam 3","15.891952","75.168124","48211000000048016","48211000000072947","Active"
"48211000000129898","Belagavi College Cam 4","15.89114","75.16656","48211000000048016","48211000000072947","Inactive"
"48211000000129899","Belagavi Market Cam 5","15.901337","75.173396","48211000000048016","48211000000072947","Active"
"48211000000129900","Belagavi Government Office Cam 6","15.879873","75.173154","48211000000048016","48211000000072947","Active"
"48211000000129901","Belagavi Market Cam 7","15.895787","75.167633","48211000000048016","48211000000072947","Active"
"48211000000129902","Belagavi Mosque Cam 8","15.89719","75.179996","48211000000048016","48211000000072947","Active"
"48211000000129903","Belagavi School Zone Cam 9","15.875943","75.17779","48211000000048016","48211000000072947","Active"
"48211000000129904","Belagavi Mosque Cam 10","15.886004","75.173962","48211000000048016","48211000000072947","Active"
"48211000000129905","Belagavi Residential Cam 11","15.89019","75.171815","48211000000048016","48211000000072947","Active"
"48211000000129906","Belagavi Government Office Cam 12","15.887183","75.181547","48211000000048016","48211000000072947","Active"
"48211000000129907","Belagavi Government Office Cam 13","15.889569","75.187661","48211000000048016","48211000000072947","Active"
"48211000000129908","Belagavi Residential Cam 14","15.890434","75.161342","48211000000048016","48211000000072947","Active"
"48211000000129909","Belagavi Main Road Junction Cam 15","15.890502","75.175986","48211000000048016","48211000000072947","Active"
"48211000000129910","Belagavi Residential Cam 16","15.887578","75.17768","48211000000048016","48211000000072947","Active"
"48211000000129911","Belagavi Temple Cam 17","15.900053","75.180876","48211000000048016","48211000000072947","Active"
"48211000000129912","Belagavi College Cam 18","15.890533","75.172212","48211000000048016","48211000000072947","Active"
"48211000000129913","Belagavi College Cam 19","15.886365","75.171139","48211000000048016","48211000000072947","Inactive"
"48211000000129914","Belagavi Government Office Cam 20","15.889395","75.164263","48211000000048016","48211000000072947","Active"
"48211000000129915","Athani Main Road Junction Cam 1","16.525661","74.270171","48211000000048016","48211000000072948","Active"
"48211000000129916","Athani Mosque Cam 2","16.524401","74.277065","48211000000048016","48211000000072948","Active"
"48211000000129917","Athani Bus Stand Cam 3","16.524922","74.279963","48211000000048016","48211000000072948","Active"
"48211000000129918","Athani College Cam 4","16.527012","74.280115","48211000000048016","48211000000072948","Active"
"48211000000129919","Athani Hospital Cam 5","16.531057","74.288918","48211000000048016","48211000000072948","Active"
"48211000000129920","Athani School Zone Cam 6","16.533379","74.278357","48211000000048016","48211000000072948","Inactive"
"48211000000129921","Athani Railway Junction Cam 7","16.53374","74.270791","48211000000048016","48211000000072948","Active"
"48211000000129922","Athani Police HQ Gate Cam 8","16.541878","74.283333","48211000000048016","48211000000072948","Active"
"48211000000129923","Athani School Zone Cam 9","16.529808","74.282775","48211000000048016","48211000000072948","Active"
"48211000000129924","Bailhongal Bus Stand Cam 1","16.929518","75.325777","48211000000048016","48211000000072949","Active"
"48211000000129925","Bailhongal Temple Cam 2","16.954184","75.31346","48211000000048016","48211000000072949","Active"
"48211000000129926","Bailhongal Court Complex Cam 3","16.945191","75.314067","48211000000048016","48211000000072949","Active"
"48211000000129927","Bailhongal College Cam 4","16.95997","75.318261","48211000000048016","48211000000072949","Inactive"
"48211000000129928","Bailhongal Railway Junction Cam 5","16.944814","75.303517","48211000000048016","48211000000072949","Active"
"48211000000129929","Bailhongal Main Road Junction Cam 6","16.943077","75.315467","48211000000048016","48211000000072949","Active"
"48211000000129930","Bailhongal Police HQ Gate Cam 7","16.947178","75.308561","48211000000048016","48211000000072949","Active"
"48211000000129931","Bailhongal Government Office Cam 8","16.946666","75.302326","48211000000048016","48211000000072949","Active"
"48211000000129932","Bailhongal Government Office Cam 9","16.922776","75.320616","48211000000048016","48211000000072949","Active"
"48211000000129933","Bailhongal Market Cam 10","16.937009","75.325333","48211000000048016","48211000000072949","Active"
"48211000000129934","Chikkodi Court Complex Cam 1","15.526614","74.316371","48211000000048016","48211000000072950","Active"
"48211000000129935","Chikkodi Temple Cam 2","15.511464","74.324759","48211000000048016","48211000000072950","Active"
"48211000000129936","Chikkodi Police HQ Gate Cam 3","15.523696","74.308363","48211000000048016","48211000000072950","Active"
"48211000000129937","Chikkodi Police HQ Gate Cam 4","15.520194","74.30034","48211000000048016","48211000000072950","Active"
"48211000000129938","Chikkodi Bus Stand Cam 5","15.519945","74.324816","48211000000048016","48211000000072950","Active"
"48211000000129939","Khanapura Police HQ Gate Cam 1","15.941204","74.601786","48211000000048016","48211000000072952","Active"
"48211000000129940","Khanapura Government Office Cam 2","15.950643","74.586903","48211000000048016","48211000000072952","Inactive"
"48211000000129941","Khanapura Temple Cam 3","15.932438","74.59443","48211000000048016","48211000000072952","Active"
"48211000000129942","Khanapura Market Cam 4","15.944964","74.608704","48211000000048016","48211000000072952","Active"
"48211000000129943","Mudalgi Church Cam 1","15.514867","74.750931","48211000000048016","48211000000072953","Active"
"48211000000129944","Mudalgi Bus Stand Cam 2","15.524939","74.761531","48211000000048016","48211000000072953","Active"
"48211000000129945","Mudalgi Temple Cam 3","15.510356","74.738711","48211000000048016","48211000000072953","Active"
"48211000000129946","Mudalgi Residential Cam 4","15.510964","74.745439","48211000000048016","48211000000072953","Active"
"48211000000129947","Mudalgi Hospital Cam 5","15.504665","74.749851","48211000000048016","48211000000072953","Active"
"48211000000129948","Nippani Railway Junction Cam 1","16.802431","74.956664","48211000000048016","48211000000072954","Active"
"48211000000129949","Nippani Residential Cam 2","16.808249","74.984494","48211000000048016","48211000000072954","Active"
"48211000000129950","Nippani Market Cam 3","16.806111","74.971567","48211000000048016","48211000000072954","Active"
"48211000000129951","Nippani College Cam 4","16.785859","74.962868","48211000000048016","48211000000072954","Active"
"48211000000129952","Nippani Stadium Cam 5","16.810267","74.956533","48211000000048016","48211000000072954","Active"
"48211000000129953","Rayabaga Railway Junction Cam 1","16.113096","75.405495","48211000000048016","48211000000072955","Active"
"48211000000129954","Rayabaga College Cam 2","16.117031","75.399376","48211000000048016","48211000000072955","Active"
"48211000000129955","Rayabaga Police HQ Gate Cam 3","16.099776","75.390657","48211000000048016","48211000000072955","Active"
"48211000000129956","Rayabaga Bus Stand Cam 4","16.104253","75.407059","48211000000048016","48211000000072955","Active"
"48211000000129957","Rayabaga Railway Junction Cam 5","16.128914","75.410057","48211000000048016","48211000000072955","Active"
"48211000000129958","Rayabaga Bus Stand Cam 6","16.113548","75.405181","48211000000048016","48211000000072955","Active"
"48211000000129959","Savadatti Stadium Cam 1","16.38867","74.588691","48211000000048016","48211000000072956","Active"
"48211000000129960","Savadatti Church Cam 2","16.367273","74.568443","48211000000048016","48211000000072956","Active"
"48211000000129961","Savadatti College Cam 3","16.372491","74.563418","48211000000048016","48211000000072956","Active"
"48211000000129962","Savadatti Bus Stand Cam 4","16.374304","74.586392","48211000000048016","48211000000072956","Active"
"48211000000129963","Savadatti Main Road Junction Cam 5","16.360605","74.579272","48211000000048016","48211000000072956","Active"
"48211000000129964","Savadatti Government Office Cam 6","16.373283","74.574687","48211000000048016","48211000000072956","Active"
"48211000000129965","Savadatti Police HQ Gate Cam 7","16.360388","74.572881","48211000000048016","48211000000072956","Active"
"48211000000129966","Savadatti Church Cam 8","16.363507","74.564524","48211000000048016","48211000000072956","Active"
"48211000000129967","Kagawada Residential Cam 1","15.778292","74.87251","48211000000048016","48211000000072958","Active"
"48211000000129968","Kagawada Stadium Cam 2","15.767607","74.878173","48211000000048016","48211000000072958","Active"
"48211000000129969","Kagawada Railway Junction Cam 3","15.774875","74.860268","48211000000048016","48211000000072958","Active"
"48211000000129970","Kagawada Hospital Cam 4","15.787635","74.871877","48211000000048016","48211000000072958","Active"
"48211000000129971","Hukkeri Government Office Cam 1","16.537401","75.160849","48211000000048016","48211000000072959","Active"
"48211000000129972","Hukkeri Court Complex Cam 2","16.561496","75.155237","48211000000048016","48211000000072959","Active"
"48211000000129973","Hukkeri Temple Cam 3","16.547792","75.155358","48211000000048016","48211000000072959","Active"
"48211000000129974","Hukkeri College Cam 4","16.549723","75.133972","48211000000048016","48211000000072959","Active"
"48211000000129975","Hukkeri Railway Junction Cam 5","16.545763","75.144097","48211000000048016","48211000000072959","Active"
"48211000000129976","Hukkeri Mosque Cam 6","16.543464","75.168602","48211000000048016","48211000000072959","Active"
"48211000000129977","Kitturu Government Office Cam 1","16.677316","74.721537","48211000000048016","48211000000072960","Active"
"48211000000129978","Kitturu Temple Cam 2","16.673881","74.722254","48211000000048016","48211000000072960","Active"
"48211000000129979","Kitturu Police HQ Gate Cam 3","16.67608","74.717475","48211000000048016","48211000000072960","Active"
"48211000000129980","Kitturu Government Office Cam 4","16.67521","74.704436","48211000000048016","48211000000072960","Active"
"48211000000129981","Kitturu School Zone Cam 5","16.669021","74.717908","48211000000048016","48211000000072960","Active"
"48211000000129982","Kitturu Stadium Cam 6","16.678098","74.719771","48211000000048016","48211000000072960","Active"
"48211000000129983","Kitturu College Cam 7","16.663564","74.73576","48211000000048016","48211000000072960","Active"
"48211000000129984","Kitturu Stadium Cam 8","16.672394","74.715292","48211000000048016","48211000000072960","Active"
"48211000000129985","Kitturu Main Road Junction Cam 9","16.675301","74.706716","48211000000048016","48211000000072960","Active"
"48211000000129986","Yargatti Stadium Cam 1","15.791827","74.3003","48211000000048016","48211000000072961","Active"
"48211000000129987","Yargatti Main Road Junction Cam 2","15.816193","74.302369","48211000000048016","48211000000072961","Active"
"48211000000129988","Yargatti Police HQ Gate Cam 3","15.800998","74.315671","48211000000048016","48211000000072961","Active"
"48211000000129989","Yargatti Railway Junction Cam 4","15.79941","74.301829","48211000000048016","48211000000072961","Active"
"48211000000129990","Yargatti Court Complex Cam 5","15.803674","74.275664","48211000000048016","48211000000072961","Active"
"48211000000129991","Bengaluru Main Road Junction Cam 1","13.16664","77.472399","48211000000048013","48211000000072962","Active"
"48211000000129992","Bengaluru Mosque Cam 2","13.170858","77.467669","48211000000048013","48211000000072962","Active"
"48211000000129993","Bengaluru Church Cam 3","13.167788","77.49104","48211000000048013","48211000000072962","Active"
"48211000000129994","Bengaluru Hospital Cam 4","13.174927","77.47896","48211000000048013","48211000000072962","Active"
"48211000000129995","Bengaluru Temple Cam 5","13.181403","77.479728","48211000000048013","48211000000072962","Active"
"48211000000129996","Bengaluru Temple Cam 6","13.172675","77.491696","48211000000048013","48211000000072962","Active"
"48211000000129997","Bengaluru Main Road Junction Cam 7","13.176004","77.479554","48211000000048013","48211000000072962","Active"
"48211000000129998","Bengaluru Government Office Cam 8","13.182521","77.483827","48211000000048013","48211000000072962","Active"
"48211000000129999","Bengaluru Temple Cam 9","13.167589","77.472263","48211000000048013","48211000000072962","Active"
"48211000000130000","Bengaluru Hospital Cam 10","13.1788","77.4821","48211000000048013","48211000000072962","Active"
"48211000000130001","Bengaluru Stadium Cam 11","13.170371","77.477812","48211000000048013","48211000000072962","Active"
"48211000000130002","Bengaluru Mosque Cam 12","13.164591","77.485771","48211000000048013","48211000000072962","Active"
"48211000000130003","Bengaluru College Cam 13","13.183123","77.492322","48211000000048013","48211000000072962","Active"
"48211000000130004","Bengaluru Market Cam 14","13.175659","77.478466","48211000000048013","48211000000072962","Active"
"48211000000130005","Bengaluru Hospital Cam 15","13.175408","77.476384","48211000000048013","48211000000072962","Active"
"48211000000130006","Bengaluru Main Road Junction Cam 16","13.169667","77.476541","48211000000048013","48211000000072962","Active"
"48211000000130007","Bengaluru Market Cam 17","13.181052","77.465561","48211000000048013","48211000000072962","Active"
"48211000000130008","Bengaluru Railway Junction Cam 18","13.173523","77.473294","48211000000048013","48211000000072962","Active"
"48211000000130009","Bengaluru Church Cam 19","13.183289","77.4701","48211000000048013","48211000000072962","Inactive"
"48211000000130010","Bengaluru Bus Stand Cam 20","13.178789","77.488906","48211000000048013","48211000000072962","Active"
"48211000000130011","Bengaluru School Zone Cam 21","13.169715","77.49484","48211000000048013","48211000000072962","Active"
"48211000000130012","Bengaluru Mosque Cam 22","13.176435","77.479218","48211000000048013","48211000000072962","Active"
"48211000000130013","Bengaluru Residential Cam 23","13.163567","77.469747","48211000000048013","48211000000072962","Active"
"48211000000130014","Bengaluru Residential Cam 24","13.172537","77.486142","48211000000048013","48211000000072962","Active"
"48211000000130015","Kengeri Hospital Cam 1","12.698878","77.711239","48211000000048013","48211000000072963","Active"
"48211000000130016","Kengeri Court Complex Cam 2","12.675054","77.718242","48211000000048013","48211000000072963","Active"
"48211000000130017","Kengeri Main Road Junction Cam 3","12.691927","77.697953","48211000000048013","48211000000072963","Active"
"48211000000130018","Kengeri College Cam 4","12.695323","77.721051","48211000000048013","48211000000072963","Active"
"48211000000130019","Kengeri Mosque Cam 5","12.683852","77.723016","48211000000048013","48211000000072963","Active"
"48211000000130020","Kengeri Stadium Cam 6","12.677456","77.72091","48211000000048013","48211000000072963","Active"
"48211000000130021","Kengeri Market Cam 7","12.689599","77.723769","48211000000048013","48211000000072963","Active"
"48211000000130022","Kengeri College Cam 8","12.688363","77.725369","48211000000048013","48211000000072963","Active"
"48211000000130023","Kengeri Hospital Cam 9","12.670087","77.722775","48211000000048013","48211000000072963","Active"
"48211000000130024","Kengeri Police HQ Gate Cam 10","12.684205","77.724613","48211000000048013","48211000000072963","Active"
"48211000000130025","Kengeri Court Complex Cam 11","12.671032","77.727365","48211000000048013","48211000000072963","Active"
"48211000000130026","Kengeri Residential Cam 12","12.683895","77.697382","48211000000048013","48211000000072963","Active"
"48211000000130027","Kengeri Main Road Junction Cam 13","12.680021","77.709157","48211000000048013","48211000000072963","Active"
"48211000000130028","Kengeri Market Cam 14","12.681595","77.705221","48211000000048013","48211000000072963","Active"
"48211000000130029","Krishnarajapura Main Road Junction Cam 1","13.004427","77.751914","48211000000048013","48211000000072964","Active"
"48211000000130030","Krishnarajapura Railway Junction Cam 2","13.011921","77.763419","48211000000048013","48211000000072964","Active"
"48211000000130031","Krishnarajapura Mosque Cam 3","12.999208","77.75879","48211000000048013","48211000000072964","Active"
"48211000000130032","Krishnarajapura Railway Junction Cam 4","13.003195","77.773356","48211000000048013","48211000000072964","Active"
"48211000000130033","Krishnarajapura Government Office Cam 5","13.010978","77.762244","48211000000048013","48211000000072964","Active"
"48211000000130034","Krishnarajapura Main Road Junction Cam 6","13.016213","77.77699","48211000000048013","48211000000072964","Active"
"48211000000130035","Krishnarajapura Police HQ Gate Cam 7","13.000377","77.757758","48211000000048013","48211000000072964","Inactive"
"48211000000130036","Krishnarajapura Main Road Junction Cam 8","13.001515","77.760941","48211000000048013","48211000000072964","Active"
"48211000000130037","Krishnarajapura Bus Stand Cam 9","12.997847","77.76818","48211000000048013","48211000000072964","Active"
"48211000000130038","Krishnarajapura Main Road Junction Cam 10","13.010177","77.762423","48211000000048013","48211000000072964","Active"
"48211000000130039","Krishnarajapura Main Road Junction Cam 11","12.986337","77.753539","48211000000048013","48211000000072964","Active"
"48211000000130040","Krishnarajapura Residential Cam 12","12.993467","77.762658","48211000000048013","48211000000072964","Active"
"48211000000130041","Krishnarajapura Railway Junction Cam 13","13.013812","77.760018","48211000000048013","48211000000072964","Active"
"48211000000130042","Krishnarajapura College Cam 14","13.005482","77.762885","48211000000048013","48211000000072964","Active"
"48211000000130043","Krishnarajapura Residential Cam 15","13.020691","77.746085","48211000000048013","48211000000072964","Inactive"
"48211000000130044","Krishnarajapura Railway Junction Cam 16","13.00744","77.777667","48211000000048013","48211000000072964","Active"
"48211000000130045","Krishnarajapura Court Complex Cam 17","13.021309","77.755958","48211000000048013","48211000000072964","Active"
"48211000000130046","Krishnarajapura Railway Junction Cam 18","13.01857","77.760974","48211000000048013","48211000000072964","Active"
"48211000000130047","Krishnarajapura Main Road Junction Cam 19","13.000523","77.763208","48211000000048013","48211000000072964","Active"
"48211000000130048","Krishnarajapura Bus Stand Cam 20","12.995423","77.75947","48211000000048013","48211000000072964","Active"
"48211000000130049","Krishnarajapura Railway Junction Cam 21","13.000257","77.770405","48211000000048013","48211000000072964","Active"
"48211000000130050","Krishnarajapura School Zone Cam 22","12.995741","77.767051","48211000000048013","48211000000072964","Active"
"48211000000130051","Anekal Court Complex Cam 1","12.877173","77.363069","48211000000048013","48211000000072965","Active"
"48211000000130052","Anekal Bus Stand Cam 2","12.884927","77.357625","48211000000048013","48211000000072965","Active"
"48211000000130053","Anekal College Cam 3","12.874896","77.346378","48211000000048013","48211000000072965","Active"
"48211000000130054","Anekal Market Cam 4","12.884887","77.357691","48211000000048013","48211000000072965","Inactive"
"48211000000130055","Anekal Railway Junction Cam 5","12.896681","77.355007","48211000000048013","48211000000072965","Active"
"48211000000130056","Anekal School Zone Cam 6","12.875183","77.373548","48211000000048013","48211000000072965","Active"
"48211000000130057","Anekal Railway Junction Cam 7","12.888067","77.359063","48211000000048013","48211000000072965","Active"
"48211000000130058","Anekal Bus Stand Cam 8","12.888567","77.352911","48211000000048013","48211000000072965","Active"
"48211000000130059","Anekal Court Complex Cam 9","12.884154","77.370865","48211000000048013","48211000000072965","Active"
"48211000000130060","Anekal Mosque Cam 10","12.873485","77.367333","48211000000048013","48211000000072965","Inactive"
"48211000000130061","Anekal Market Cam 11","12.882157","77.349549","48211000000048013","48211000000072965","Active"
"48211000000130062","Anekal Government Office Cam 12","12.883396","77.358913","48211000000048013","48211000000072965","Active"
"48211000000130063","Yelahanka Court Complex Cam 1","12.89988","77.583398","48211000000048013","48211000000072966","Active"
"48211000000130064","Yelahanka School Zone Cam 2","12.912771","77.575854","48211000000048013","48211000000072966","Active"
"48211000000130065","Yelahanka Market Cam 3","12.901813","77.546186","48211000000048013","48211000000072966","Active"
"48211000000130066","Yelahanka Hospital Cam 4","12.910023","77.56543","48211000000048013","48211000000072966","Active"
"48211000000130067","Yelahanka Police HQ Gate Cam 5","12.929608","77.558794","48211000000048013","48211000000072966","Active"
"48211000000130068","Yelahanka Residential Cam 6","12.905838","77.550195","48211000000048013","48211000000072966","Active"
"48211000000130069","Yelahanka School Zone Cam 7","12.893157","77.558536","48211000000048013","48211000000072966","Active"
"48211000000130070","Yelahanka Church Cam 8","12.910148","77.564189","48211000000048013","48211000000072966","Active"
"48211000000130071","Yelahanka Residential Cam 9","12.904836","77.582393","48211000000048013","48211000000072966","Active"
"48211000000130072","Yelahanka College Cam 10","12.910343","77.565234","48211000000048013","48211000000072966","Active"
"48211000000130073","Yelahanka Hospital Cam 11","12.918467","77.556273","48211000000048013","48211000000072966","Active"
"48211000000130074","Yelahanka Temple Cam 12","12.901205","77.566553","48211000000048013","48211000000072966","Active"
"48211000000130075","Yelahanka Main Road Junction Cam 13","12.911206","77.566407","48211000000048013","48211000000072966","Active"
"48211000000130077","Nelamangala Temple Cam 1","13.4443","77.47756","48211000000054383","48211000000072967","Active"
"48211000000130078","Nelamangala Residential Cam 2","13.441082","77.472571","48211000000054383","48211000000072967","Active"
"48211000000130079","Nelamangala School Zone Cam 3","13.446857","77.480005","48211000000054383","48211000000072967","Active"
"48211000000130080","Nelamangala Church Cam 4","13.426751","77.473518","48211000000054383","48211000000072967","Active"
"48211000000130081","Doddaballapura Court Complex Cam 1","12.868974","77.839554","48211000000054383","48211000000072968","Active"
"48211000000130082","Doddaballapura Temple Cam 2","12.888442","77.862814","48211000000054383","48211000000072968","Active"
"48211000000130083","Devanahalli College Cam 1","13.003503","77.337462","48211000000054383","48211000000072969","Active"
"48211000000130084","Devanahalli Government Office Cam 2","13.004514","77.346424","48211000000054383","48211000000072969","Active"
"48211000000130085","Devanahalli Temple Cam 3","13.001588","77.349836","48211000000054383","48211000000072969","Inactive"
"48211000000130086","Hosakote College Cam 1","13.229147","77.95727","48211000000054383","48211000000072970","Active"
"48211000000130087","Hosakote Bus Stand Cam 2","13.252225","77.966361","48211000000054383","48211000000072970","Active"
"48211000000130088","Hosakote Residential Cam 3","13.245356","77.956441","48211000000054383","48211000000072970","Active"
"48211000000130089","Hosakote Police HQ Gate Cam 4","13.223394","77.940163","48211000000054383","48211000000072970","Active"
"48211000000130090","Hosakote Residential Cam 5","13.227923","77.955104","48211000000054383","48211000000072970","Active"
"48211000000130091","Hosakote Hospital Cam 6","13.235586","77.956196","48211000000054383","48211000000072970","Active"
"48211000000130092","Basavakalyana Church Cam 1","17.687796","76.706935","48211000000054384","48211000000072972","Active"
"48211000000130093","Basavakalyana Temple Cam 2","17.703936","76.715676","48211000000054384","48211000000072972","Active"
"48211000000130094","Basavakalyana Residential Cam 3","17.69392","76.702245","48211000000054384","48211000000072972","Active"
"48211000000130095","Basavakalyana Railway Junction Cam 4","17.698607","76.696273","48211000000054384","48211000000072972","Active"
"48211000000130096","Basavakalyana Bus Stand Cam 5","17.680462","76.708725","48211000000054384","48211000000072972","Active"
"48211000000130097","Basavakalyana School Zone Cam 6","17.685456","76.717528","48211000000054384","48211000000072972","Active"
"48211000000130098","Basavakalyana Police HQ Gate Cam 7","17.705257","76.713357","48211000000054384","48211000000072972","Inactive"
"48211000000130099","Bhalki Mosque Cam 1","17.627437","77.311115","48211000000054384","48211000000072973","Active"
"48211000000130100","Bhalki Main Road Junction Cam 2","17.610648","77.322729","48211000000054384","48211000000072973","Active"
"48211000000130101","Bhalki Bus Stand Cam 3","17.623694","77.325262","48211000000054384","48211000000072973","Active"
"48211000000130102","Bhalki Market Cam 4","17.621085","77.331848","48211000000054384","48211000000072973","Active"
"48211000000130103","Bhalki School Zone Cam 5","17.60623","77.331867","48211000000054384","48211000000072973","Active"
"48211000000130104","Bidar Court Complex Cam 1","18.030194","76.943204","48211000000054384","48211000000072974","Active"
"48211000000130105","Bidar Main Road Junction Cam 2","18.031718","76.9408","48211000000054384","48211000000072974","Active"
"48211000000130106","Bidar School Zone Cam 3","18.024268","76.950206","48211000000054384","48211000000072974","Inactive"
"48211000000130107","Bidar Hospital Cam 4","18.019367","76.943431","48211000000054384","48211000000072974","Active"
